# Generated with Shark 4.1.x
# Global seed: 3498
# Function: DTLZ7: 30 -> 3
# Optimizer: (100+1)-MO-CMA-ES-P
# Trial: 11
# Evaluations: 30000
# Observation: fitness
0,0.8116270682,4.393670674
0.2782315303,0.7491349719,4.451635821
0.09648474908,0.1481735559,5.533276666
0,0.688214482,5.172979336
0,0.678166965,5.248471875
0.6545978784,0,5.41969933
0.747164895,0.3365330725,4.440800384
0,0.7201819697,4.931785879
0.7726632304,0.3358610957,4.249722921
0.8032204558,0.6886976163,3.632358682
0.02291320351,0.09772085721,5.796650281
0,0.7703050844,4.591348221
0.34262219,0.1783960652,5.382820497
0,0.6471168158,5.471442901
0.1927014135,0,5.62036914
0,0.7268519273,4.882610381
0,0.05295399742,5.921701284
0,0.7991407414,4.442856014
0.642909004,0,5.499845328
0.7276809213,0,4.876552908
0.0409956967,0.6909608779,5.095766009
0.8649909961,0.844943481,2.62340149
0.760634083,0.03990230879,4.615254847
0.7697233676,0.2732977577,4.257223732
0.8154181212,0.7835987836,3.011032857
0.7351096744,0,4.822908204
0.7346580977,0.672074399,4.205526369
0,0.1218894209,5.766915102
0,0.7817477119,4.527091318
0.718836295,0.688062593,4.365570735
0,0.6643026248,5.350497192
0.1213342499,0.08381706277,5.637547395
0.6826376114,0.1579004505,5.084788828
0.7802297137,0,4.54745208
0.7410111946,0,4.781230625
0.7490915338,0.8295599396,3.612281543
0.8529790257,0.1721637891,3.964524931
0.8272173276,0.744258053,3.277764713
0.1657389923,0,5.66852835
0.6906764305,0,5.154363103
0.07066089259,0,5.885683619
0.1182033189,0,5.775710642
0.8537481617,0.03098097539,4.268358687
0,0.2518310672,5.573196891
0.6351840101,0.2464459271,5.124084687
0.04925828964,0.1080453187,5.72867075
0.8224178739,0.1317110838,4.103173554
0.6861799054,0.2132156353,4.85075844
0.08822570575,0.7622923501,4.486571383
0.3582446701,0.193961653,5.37102233
0.3435763047,0.7261849778,4.577033462
0.8117880638,0.1305364805,4.190366316
0,0,6
0.8015003075,0,4.43280175
0.7815476009,0.7734567519,3.21761628
0.2157218485,0.2414732734,5.165827593
0.231830178,0.7948914098,4.075698427
0.1233058383,0.7952437109,4.22374896
0.673838613,0.7631766625,3.955768335
0.7925169323,0.7257549092,3.526806749
0,0,6.777410788
0.6992772637,0,5.089169245
0,0.1666303068,5.666739396
0.2321483648,0.03037800681,5.539570412
0.1547957569,0.6707930137,4.994502773
0.718795501,0,4.942094828
0.7899245992,0,4.485341567
0,0.07688118079,5.872159893
0.6682828864,0,5.32153788
0.7248227905,0.1872001565,4.526585263
0.04669211642,0,5.933417214
0.1402925044,0,5.723726872
0,0.6695835086,5.312011566
0.8134842151,0,4.387224658
0.1951421883,0.1177136098,5.393581739
0,0.7449440118,4.753990158
0,0.7074831935,5.029578047
0.7221717437,0.3520247985,4.680854233
0.83448729,0,4.331074772
0.2503030334,0,5.573212206
0.8410024416,0.6602640483,3.749848733
0.12200232,0.7807766516,4.298934733
0,0.7340793423,4.830274775
0.1004563209,0,5.818019617
0.2684293763,0.2510277885,5.150617658
0.6787216025,0,5.244331173
0,0.6581945864,5.394304762
0,0.7558930889,4.680762707
0,0.1898041361,5.62488671
0.03825327728,0.20908479,5.546569725
0.1653442577,0.7373817699,4.519624336
0.2125349453,0.07414142718,5.47264755
0.7060045848,0,5.038198911
0,0,20.23459986
0.08169260558,0.2163868058,5.45199482
0.652976573,0.1928819275,5.051134376
0.214717137,0,5.592209809
0.7481789542,0,4.731936035
0,0.8236013548,4.356259291
0,0.1437854272,5.715759592
