# Generated with anguilla 0.0.6, numpy 1.20.0
# Machine: Intel(R) Core(TM) i7-6820HQ CPU @ 2.70GHz, 8 cores
# OS: Linux 4.19.121-linuxkit
# Python: 3.8.6
# Optimizer: (100+100)-MO-CMA-ES-P
# Function: DTLZ3: 30 -> 3
# Initial step size: 0.6
# Reference point: None
# Trial seed: entropy=90508458, spawn_key=(1622,)
# Function-specific seed: None
# Trial: 23
# Evaluations: 45000
# Elapsed time (wall-clock): 36.55s
# Observation: fitness
# 
6.778894260564255774e+02,6.947423762503927946e+02,0.000000000000000000e+00
9.006344161759897133e+02,6.656424864452192836e+00,0.000000000000000000e+00
5.309289579911073301e-14,8.670727892495383458e+02,0.000000000000000000e+00
5.806494955914960109e-14,9.482725892816881696e+02,0.000000000000000000e+00
1.436637512275762063e+01,9.752752325186712596e+02,0.000000000000000000e+00
2.828829468134385365e+02,2.749984310940042178e+02,2.162244993102355461e-01
5.616994357476454525e+02,0.000000000000000000e+00,5.140773973953119302e+00
6.865727183888967602e+02,8.527156620327787095e+00,0.000000000000000000e+00
8.771403211350343554e+02,1.228621247630409208e+01,0.000000000000000000e+00
2.783935284254226303e+02,2.847369703759238746e+02,0.000000000000000000e+00
9.057028327743979617e+02,0.000000000000000000e+00,6.488703308333691133e+00
7.635584125566481362e-01,9.546558999234051726e+02,0.000000000000000000e+00
8.713925041834146441e+02,1.830006697104323976e+01,0.000000000000000000e+00
5.220570287254879531e+02,0.000000000000000000e+00,1.541639577390785387e-01
4.508537018446536990e+02,4.756352656845912179e+02,0.000000000000000000e+00
4.497010983116178760e-14,7.344176273921873417e+02,2.987318354063450254e+00
4.842380727124138957e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.522530475693227192e+00,9.358902956319718669e+02,0.000000000000000000e+00
6.073598802062783761e+02,0.000000000000000000e+00,2.252707311476261076e-01
4.805633003268992525e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.664706861628706320e-14,9.251168362294656617e+02,1.302310513207586284e+00
6.252856949193036371e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.029293222603014328e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.543175807137354241e+02,1.375452756111323449e+00,0.000000000000000000e+00
4.363420148769928899e-14,7.126005884811705755e+02,0.000000000000000000e+00
1.129190331463697961e+00,6.220395303817259673e+02,0.000000000000000000e+00
2.296252180473055660e+01,4.816486973081077849e+02,0.000000000000000000e+00
3.377026439688886572e-14,5.515102708862839336e+02,0.000000000000000000e+00
4.916049749286460155e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.909425214540597153e+02,3.119440541880657065e+02,0.000000000000000000e+00
4.933493133053194796e-14,8.057005720323745663e+02,8.259878733711270016e+00
6.339381850721066485e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.041695492996834673e+02,0.000000000000000000e+00,1.787108277366046050e+00
9.189590863889965249e+02,4.469687653643764413e+00,0.000000000000000000e+00
2.270083439087663280e+01,4.399045546114713829e+02,0.000000000000000000e+00
1.813723607065524490e+01,4.787509794993873697e+02,0.000000000000000000e+00
5.060808856537670730e-14,8.264928075688766285e+02,2.997952884128209927e-01
3.905311977833692174e-14,6.377858465890283242e+02,3.007653751108156026e+00
3.721986652918081697e-14,6.078465489820368930e+02,1.390964260963572396e+00
1.395610305864792267e+01,4.754228377888637738e+02,0.000000000000000000e+00
5.380479657033650938e+02,9.983105275706907200e-01,0.000000000000000000e+00
