# Generated with anguilla 0.0.14, numpy 1.19.5
# Machine: Intel(R) Core(TM) i7-4870HQ CPU @ 2.50GHz, 8 cores
# OS: Linux 4.19.121-linuxkit
# Python: 3.8.6
# Optimizer: (100+100)-MO-CMA-ES-P
# Function: DTLZ2: 30 -> 3
# Initial step size: 0.6
# Reference point: None
# Trial seed: entropy=90508458, spawn_key=(1510,)
# Function-specific seed: None
# Trial: 11
# Evaluations: 50000
# Elapsed time (wall-clock): 68.26s
# Observation: fitness
# 
6.022924213620663991e-01,4.239538714097872141e-02,8.779789163608975322e-01
8.114449220384336581e-01,6.913959028664787843e-01,0.000000000000000000e+00
5.138612773781980891e-02,6.825514268049084343e-01,8.005495093380006200e-01
4.787663200321525259e-01,8.287656164998974395e-01,4.937174481820108540e-01
1.084175142667062941e+00,1.255365195731448502e-01,0.000000000000000000e+00
8.053832956067557003e-01,4.987826975216093639e-01,4.778717454609457960e-01
1.032812133546463063e+00,0.000000000000000000e+00,2.714034168088392818e-01
2.649249862462033644e-01,6.358635993585347590e-01,7.917117231718403536e-01
5.569652026140315959e-01,7.375045971027015534e-01,5.832059655391886865e-01
8.339798726706595389e-01,5.433260189081007274e-01,3.969159576640399756e-01
9.531295573222069439e-01,2.805575691534989424e-01,3.477175042770347391e-01
4.182211254888125174e-01,8.811009989543130416e-01,4.675111964122403707e-01
7.415083682086576200e-01,4.120251370949374881e-01,6.380557623064886386e-01
7.715746282463930017e-01,7.438185071610627919e-01,0.000000000000000000e+00
4.125272140207205144e-04,9.766532380057766360e-01,4.024930788553269245e-01
7.225404206989933797e-01,7.461536287902964526e-01,2.725717198492583759e-01
6.192415977811888128e-01,2.173331230272350090e-01,8.094430357369603035e-01
5.754976840594155602e-17,9.398590425583922547e-01,4.702869588408680190e-01
2.070947351017674576e-01,5.590706895385562092e-01,8.728507059617088837e-01
9.714848496196840655e-01,1.126172643870529747e-03,4.373392037465573257e-01
4.925020155602563565e-01,5.014917009335582154e-01,8.105861114559061997e-01
8.163308888708130651e-01,4.003317775081302043e-01,5.256095702354605104e-01
5.674200264587277998e-01,2.104061411518277358e-01,8.652726488292216134e-01
2.677366032562125131e-01,4.039460688614405215e-01,9.382422135059337309e-01
6.353247035972020562e-01,8.582702005382050192e-01,0.000000000000000000e+00
4.617484390215931559e-17,7.540924278625974475e-01,7.285809273355267068e-01
5.812585443455613454e-01,6.077976711358306083e-01,6.443145420328061368e-01
5.744884719146975058e-03,4.880318206033447126e-01,9.461137683162701428e-01
1.005286930098566067e+00,3.741965945062619703e-01,1.585177290849479614e-01
7.354019574164768480e-01,1.562431964710604138e-01,7.291120490143395694e-01
3.632691487853609291e-01,6.888615760793754816e-01,7.166944341471496172e-01
4.145184927686856868e-01,7.451295084992900497e-01,6.377304672777257544e-01
9.880456213682849986e-01,2.290658063619249729e-01,2.938079865503755994e-01
2.059565340584425530e-01,9.494325469292400621e-01,4.067117859437040517e-01
3.838989494551001691e-01,7.831124875992665491e-01,5.950807171978980126e-01
9.712628925187796192e-01,4.850345420716641320e-01,0.000000000000000000e+00
9.158469006879711438e-01,3.986834259503903577e-01,3.342006518751610700e-01
7.901800408275381216e-01,6.163374660214863965e-02,7.025929341675791751e-01
5.478249881325918713e-17,8.946661004854770116e-01,5.516366441234559215e-01
8.647848329737897188e-01,3.125392802307661033e-01,5.458639938937482894e-01
9.593423065074551115e-01,4.410069802489643975e-01,1.860972781008386756e-01
4.844095784658115633e-01,8.888936665402545900e-01,3.666393901871368710e-01
6.267787527641912604e-01,4.946441408310274790e-01,6.772852224488205009e-01
3.336623441889433606e-01,9.098579595892276606e-01,4.052605611184764700e-01
8.511310238060938449e-01,5.681097647996254940e-01,2.911628278581006590e-01
5.003235850852248794e-17,8.170904222075616730e-01,6.553813404766226647e-01
9.331691968159826489e-01,5.119005513918125638e-01,1.109552034666236031e-01
8.714524420000075988e-01,4.234991613620439632e-01,4.453230434592044262e-01
7.637873548163238713e-01,6.262537248258874811e-01,4.157936719269546000e-01
3.437016292958114949e-01,9.777573966679687922e-01,2.741628037016008435e-01
1.092122839130046152e+00,0.000000000000000000e+00,1.016740412564903773e-01
5.292466675820032052e-17,8.643254005162718245e-01,5.875412951288914165e-01
9.209541118919620795e-01,5.608366448240772462e-01,0.000000000000000000e+00
8.966919839495566258e-01,2.897649959660618738e-02,5.563343370094772089e-01
1.007325325917888481e+00,3.325008577231818724e-02,3.192833306431689944e-01
5.712668075175557636e-01,5.155544676758710976e-01,7.210471819607964239e-01
6.785916052955477396e-01,5.163146156013084243e-01,6.242834985215741650e-01
8.800928215235965801e-01,3.947057039849457410e-02,5.938421481622545572e-01
4.482989282216618410e-01,6.310576959706413191e-01,7.450530764387919280e-01
8.421242827715681445e-01,1.076427104811168017e-01,6.181874159677331892e-01
7.002494888221849623e-01,5.981466371094741330e-01,5.125376961592195135e-01
8.586047362324757959e-01,6.341757774790248714e-01,0.000000000000000000e+00
1.866544749631852407e-01,4.881335634325797979e-01,9.141800936352860729e-01
3.409167797919736564e-01,1.008645684795179465e+00,0.000000000000000000e+00
6.574559972034470512e-01,4.408762248690124008e-01,7.160983832509735247e-01
3.629825579470069389e-17,5.927955034867677941e-01,8.691174165238176874e-01
6.531716547089938540e-01,6.489669348638517077e-01,5.228128442661928998e-01
6.547654207049099506e-01,8.402013804102588246e-01,0.000000000000000000e+00
4.500156724125064548e-17,7.349313658857801190e-01,7.719932832719321736e-01
1.034895349979662482e+00,3.876118245244071225e-01,0.000000000000000000e+00
7.606598384096272536e-01,2.362737951092215224e-02,7.505674388044286660e-01
5.427422832982840006e-01,8.918736532217504953e-01,7.055544045401015985e-02
3.878992225998266763e-01,9.573577643812379856e-01,3.254859298426703851e-01
4.714636271894553921e-01,3.955815259317764232e-01,8.779082964250662924e-01
9.274758462541379256e-01,1.918936568882226301e-02,5.034219599267349965e-01
4.152518355534766115e-01,9.783315247101731504e-01,0.000000000000000000e+00
9.706081807576061316e-01,3.246805895498309780e-01,2.636526883972758473e-01
5.049807308650917648e-01,1.691864267996032178e-01,9.240410939440653060e-01
6.892421902255367883e-01,2.460929203693300593e-01,7.697165648996032727e-01
1.042570419500406187e+00,3.200098613918733181e-01,1.563970998740584761e-01
6.937610179065670790e-01,1.514800510534164701e-01,7.976885457613154262e-01
1.021619196100159027e-02,6.147859650408836751e-01,8.537624569272076469e-01
7.382077082699962656e-01,2.559370290996136263e-02,7.878840952072141413e-01
4.981832147948589973e-01,9.497268174401460872e-01,2.223206891125372852e-03
5.703824772009236099e-01,6.028326019315737722e-02,9.161768799208648284e-01
